Members,Associated Albums,Date,Tour,Unnamed: 4,City ,State,Country,Continent,Venue,Suffix,Legs,Lineup,Signed Under,Unnamed: 14,location_string,latitude,longitude,ShowDate,Time
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-10-13,Takeover Tour,,	Chicago,IL,	USA,North America,	House of Blues,,1.0,,,,"	Chicago, IL, 	USA",41.8755616,-87.6244212,2021-10-13,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-10-14,Takeover Tour,,	Chicago,IL,	USA,North America,	Byline Bank Aragon Ballroom,,1.0,,,,"	Chicago, IL, 	USA",41.8755616,-87.6244212,2021-10-14,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-10-16,Takeover Tour,,	Chicago,IL,	USA,North America,	United Center,,1.0,,,,"	Chicago, IL, 	USA",41.8755616,-87.6244212,2021-10-16,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-10-18,Takeover Tour,,	Boston	,MA,	USA,North America,Paradise Rock Club,,1.0,,,,"	Boston	, MA, 	USA",42.3588336,-71.0578303,2021-10-18,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-10-19,Takeover Tour,,	Boston	,MA,	USA,North America,House of Blues,,1.0,,,,"	Boston	, MA, 	USA",42.3588336,-71.0578303,2021-10-19,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-10-20,Takeover Tour,,	Boston	,MA,	USA,North America,Agganis Arena,,1.0,,,,"	Boston	, MA, 	USA",42.3588336,-71.0578303,2021-10-20,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-10-23,Takeover Tour,,	Boston	,MA,	USA,North America,TD Garden,,1.0,,,,"	Boston	, MA, 	USA",42.3588336,-71.0578303,2021-10-23,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-10-27,Takeover Tour,,	Columbus,OH,	USA,North America,A	Nationwide Arena,,1.0,,,,"	Columbus, OH, 	USA",39.9622601,-83.0007065,2021-10-27,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-10-29,Takeover Tour,,	Columbus,OH,	USA,North America,A	Nationwide Arena,,1.0,,,,"	Columbus, OH, 	USA",39.9622601,-83.0007065,2021-10-29,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-10-30,Takeover Tour,,	Columbus,OH,	USA,North America,A	Nationwide Arena,,1.0,,,,"	Columbus, OH, 	USA",39.9622601,-83.0007065,2021-10-30,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-11-02,Takeover Tour,,	Atlanta,GA,	USA,North America,	Center Stage Theater,,1.0,,,,"	Atlanta, GA, 	USA",33.7544657,-84.3898151,2021-11-02,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-11-03,Takeover Tour,,	Atlanta,GA,	USA,North America,	Tabernacle,,1.0,,,,"	Atlanta, GA, 	USA",33.7544657,-84.3898151,2021-11-03,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-11-04,Takeover Tour,,	Atlanta,GA,	USA,North America,	Coca,,1.0,,,,"	Atlanta, GA, 	USA",33.7544657,-84.3898151,2021-11-04,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-11-06,Takeover Tour,,	Atlanta,GA,	USA,North America,	State Farm Arena,,1.0,,,,"	Atlanta, GA, 	USA",33.7544657,-84.3898151,2021-11-06,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2021-11-21,Takeover Tour,,Mexico City,,Mexico,North America,Autódromo Hermanos Rodríguez,,1.0,,,,"Mexico City, nan, Mexico",22.8830834,-109.9144777,2021-11-21,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-06-21,Takeover Tour,,	London,,	UK	,Europe,The Camden Assembly,,1.0,,,,"	London, nan, 	UK	",52.1117555,0.1712205,2022-06-21,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-06-22,Takeover Tour,,	London,,	UK	,Europe,O2 Shepherd's Bush Empire,,1.0,,,,"	London, nan, 	UK	",52.1117555,0.1712205,2022-06-22,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-06-23,Takeover Tour,,	London,,	UK	,Europe,O2 Academy Brixton,,1.0,,,,"	London, nan, 	UK	",52.1117555,0.1712205,2022-06-23,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-06-25,Takeover Tour,,	London,,	UK	,Europe,The SSE Arena Wembley,,1.0,,,,"	London, nan, 	UK	",52.1117555,0.1712205,2022-06-25,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-08-18,The Icy Tour,,	Saint Paul,MN,	USA,North America,	Xcel Energy Center,,1.0,,,,"	Saint Paul, MN, 	USA",44.9497487,-93.0931028,2022-08-18,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-08-20,The Icy Tour,,	Detroit,MI,	USA	,North America,Little Caesars Arena,,1.0,,,,"	Detroit, MI, 	USA	",42.3315509,-83.0466403,2022-08-20,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-08-21,The Icy Tour,,	Cincinnati	,OH,	USA	,North America,Heritage Bank Center,,1.0,,,,"	Cincinnati	, OH, 	USA	",39.1014537,-84.5124602,2022-08-21,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-08-23,The Icy Tour,,	New York City,NY,	USA	,North America,	Madison Square Garden,,1.0,,,,"	New York City, NY, 	USA	",40.7127281,-74.0060152,2022-08-23,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-08-24,The Icy Tour,,	Elmont,NY,	USA	,North America,	UBS Arena,,1.0,,,,"	Elmont, NY, 	USA	",40.7053335,-73.7078294,2022-08-24,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-08-27,The Icy Tour,,	Toronto,ON,	Canada,North America,Scotiabank Arena,,1.0,,,,"	Toronto, ON, 	Canada",43.6534817,-79.3839347,2022-08-27,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-08-30,The Icy Tour,,	Cleveland,OH,	USA	,North America,Rocket Mortgage FieldHouse,,1.0,,,,"	Cleveland, OH, 	USA	",41.4996574,-81.6936772,2022-08-30,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-08-31,The Icy Tour,,	Pittsburgh	,PA,USA,North America,	PPG Paints Arena,,1.0,,,,"	Pittsburgh	, PA, USA",40.4406968,-80.0025666,2022-08-31,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-02,The Icy Tour,,	Philadelphia,PA,	USA	,North America,Wells Fargo Center,,1.0,,,,"	Philadelphia, PA, 	USA	",39.9527237,-75.1635262,2022-09-02,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-03,The Icy Tour,,Washington   ,DC,	USA	,North America,Capital One Arena,,1.0,,,,"Washington   , DC, 	USA	",38.8950368,-77.0365427,2022-09-03,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-04,The Icy Tour,,	Charlotte,NC,	USA	,North America,Spectrum Center,,1.0,,,,"	Charlotte, NC, 	USA	",35.2272086,-80.8430827,2022-09-04,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-07,The Icy Tour,,	Nashville,TN,	USA	,North America,Bridgestone Arena,,1.0,,,,"	Nashville, TN, 	USA	",36.1622767,-86.7742984,2022-09-07,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-09,The Icy Tour,,	Kansas City,MO,	USA,North America,T-Mobile Center,,1.0,,,,"	Kansas City, MO, 	USA",39.100105,-94.5781416,2022-09-09,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-10,The Icy Tour,,	St. Louis,MO,	USA,North America,	Enterprise Center,,1.0,,,,"	St. Louis, MO, 	USA",38.6254063,-90.190009,2022-09-10,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-13,The Icy Tour,,	Dallas,TX,	USA	,North America,American Airlines Center,,1.0,,,,"	Dallas, TX, 	USA	",32.7762719,-96.7968559,2022-09-13,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-14,The Icy Tour,,	Houston,TX,	USA	,North America,Toyota Center,,1.0,,,,"	Houston, TX, 	USA	",29.7589382,-95.3676974,2022-09-14,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-16,The Icy Tour,,	Phoenix,AZ,	USA	,North America,Footprint Center,,1.0,,,,"	Phoenix, AZ, 	USA	",33.4484367,-112.074141,2022-09-16,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-17,The Icy Tour,,	Anaheim,CA,	USA	,North America,Honda Center,,1.0,,,,"	Anaheim, CA, 	USA	",33.8347516,-117.911732,2022-09-17,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-18,The Icy Tour,,	San Francisco,CA,	USA	,North America,Chase Center,,1.0,,,,"	San Francisco, CA, 	USA	",37.7879363,-122.4075201,2022-09-18,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-20,The Icy Tour,,	Salt Lake City	,UT,USA	,North America,Vivint Arena,,1.0,,,,"	Salt Lake City	, UT, USA	",40.7596198,-111.886797,2022-09-20,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-22,The Icy Tour,,	Portland,OR,	USA,North America,	Moda Center,,1.0,,,,"	Portland, OR, 	USA",45.5202471,-122.674194,2022-09-22,2026-01-09
"Tyler Joseph, Josh Dun",Scaled and Icy,2022-09-24,The Icy Tour,,	Seattle,WA  ,	USA	,North America,Climate Pledge Arena,,1.0,,,,"	Seattle, WA  , 	USA	",47.6038321,-122.330062,2022-09-24,2026-01-09
,,2023-03-19,Lollapalooza Chile,,Santiago,,Chile,South America,Parque Bicentenario de Cerrillos,,1.0,,,,"Santiago, nan, Chile",-53.1492216,-70.9011303,2023-03-19,2026-01-09
,,2023-03-25,Sao Paulo,,Brazil,,Brazil,South America,Autodromo de Interlagos,,1.0,,,,"Brazil, nan, Brazil",-22.4666667,-45.0,2023-03-25,2026-01-09
,,2023-09-10,Brighter Days Foundation Concert,,Powell,OH,USA,North America,Columbus Zoo and Aquarium,,1.0,,,,"Powell, OH, USA",40.1578403,-83.0751869,2023-09-10,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-08-15,The Clancy Tour,,	Denver,CO,	USA	,North America,	Ball Arena,,1.0,,,,"	Denver, CO, 	USA	",39.7392364,-104.984862,2024-08-15,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-08-18,The Clancy Tour,,	Salt Lake City,UT,USA,North America,	Delta Center,,1.0,,,,"	Salt Lake City, UT, USA",40.7596198,-111.886797,2024-08-18,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-08-21,The Clancy Tour,,	Portland,OR,USA,North America,	Moda Center,,1.0,,,,"	Portland, OR, USA",45.5202471,-122.674194,2024-08-21,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-08-22,The Clancy Tour,,	Seattle,WA,USA,North America,	Climate Pledge Arena,,1.0,,,,"	Seattle, WA, USA",47.6038321,-122.330062,2024-08-22,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-08-24,The Clancy Tour,,	Oakland	,CA,USA,North America,Oakland Arena,,1.0,,,,"	Oakland	, CA, USA",37.8044557,-122.271356,2024-08-24,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-08-25,The Clancy Tour,,	Sacramento,CA,USA,North America,	Golden 1 Center,,1.0,,,,"	Sacramento, CA, USA",38.5810606,-121.493895,2024-08-25,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-08-27,The Clancy Tour,,	Los Angeles,CA,USA,North America,	Intuit Dome,,1.0,,,,"	Los Angeles, CA, USA",34.0536909,-118.242766,2024-08-27,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-08-28,The Clancy Tour,,	Los Angeles,CA,USA,North America,	Intuit Dome,,1.0,,,,"	Los Angeles, CA, USA",34.0536909,-118.242766,2024-08-28,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-08-30,The Clancy Tour,,	Phoenix,AZ,USA,North America,	Footprint Center,,1.0,,,,"	Phoenix, AZ, USA",33.4484367,-112.074141,2024-08-30,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-08-31,The Clancy Tour,,	Las Vegas,NV,USA,North America,	MGM Grand Garden Arena,,1.0,,,,"	Las Vegas, NV, USA",36.1674263,-115.1484131,2024-08-31,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-03,The Clancy Tour,,Austin,TX,USA,North America,	Moody Center,,1.0,,,,"Austin, TX, USA",30.2711286,-97.7436995,2024-09-03,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-04,The Clancy Tour,,Houston,TX,USA,North America,	Toyota Center,,1.0,,,,"Houston, TX, USA",29.7589382,-95.3676974,2024-09-04,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-06,The Clancy Tour,,Dallas,TX,USA,North America,	American Airlines Center,,1.0,,,,"Dallas, TX, USA",32.7762719,-96.7968559,2024-09-06,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-10,The Clancy Tour,,	Duluth	,GA,USA,North America,Gas South Arena,,1.0,,,,"	Duluth	, GA, USA",34.0028569,-84.1441046,2024-09-10,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-11,The Clancy Tour,,	Orlando,FL,USA,North America,	Kia Center,,1.0,,,,"	Orlando, FL, USA",28.5421218,-81.379045,2024-09-11,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-13,The Clancy Tour,,	Raleigh	,NC,USA,North America,PNC Arena,,1.0,,,,"	Raleigh	, NC, USA",35.7803977,-78.6390989,2024-09-13,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-14,The Clancy Tour,,Philadelphia	,PA,USA,North America,Wells Fargo Center,,1.0,,,,"Philadelphia	, PA, USA",39.9527237,-75.1635262,2024-09-14,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-15,The Clancy Tour,,Baltimore,MD,USA,North America,	CFG Bank Arena,,1.0,,,,"Baltimore, MD, USA",39.2908816,-76.610759,2024-09-15,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-17,The Clancy Tour,,Newark	,NJ,USA,North America,Prudential Center,,1.0,,,,"Newark	, NJ, USA",40.735657,-74.1723667,2024-09-17,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-18,The Clancy Tour,,Brooklyn	,NY,USA,North America,Barclays Center,,1.0,,,,"Brooklyn	, NY, USA",40.6526006,-73.9497211,2024-09-18,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-20,The Clancy Tour,,Boston	,MA,USA,North America,TD Garden,,1.0,,,,"Boston	, MA, USA",42.3588336,-71.0578303,2024-09-20,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-25,The Clancy Tour,,Montreal,QC,Canada,North America,Bell Centre,,1.0,,,,"Montreal, QC, Canada",45.5031824,-73.5698065,2024-09-25,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-27,The Clancy Tour,,Toronto,ON,Canada,North America,Scotiabank Arena,,1.0,,,,"Toronto, ON, Canada",43.6534817,-79.3839347,2024-09-27,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-28,The Clancy Tour,,Cleveland,OH,USA,North America,United States,,1.0,,,,"Cleveland, OH, USA",41.4996574,-81.6936772,2024-09-28,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-09-29,The Clancy Tour,,Detroit,MI,USA,North America,Little Caesars Arena,,1.0,,,,"Detroit, MI, USA",42.3315509,-83.0466403,2024-09-29,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-10-01,The Clancy Tour,,Chicago,IL,USA,North America,United Center,,1.0,,,,"Chicago, IL, USA",41.8755616,-87.6244212,2024-10-01,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-10-02,The Clancy Tour,,Chicago,IL,USA,North America,United Center,,1.0,,,,"Chicago, IL, USA",41.8755616,-87.6244212,2024-10-02,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-10-04,The Clancy Tour,,Columbus,OH,USA,North America,Nationwide Arena,,1.0,,,,"Columbus, OH, USA",39.9622601,-83.0007065,2024-10-04,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-10-05,The Clancy Tour,,Columbus,OH,USA,North America,Nationwide Arena,,1.0,,,,"Columbus, OH, USA",39.9622601,-83.0007065,2024-10-05,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-10-06,The Clancy Tour,,Columbus,OH,USA,North America,Nationwide Arena,,1.0,,,,"Columbus, OH, USA",39.9622601,-83.0007065,2024-10-06,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-10-08,The Clancy Tour,,Indianapolis,IN,USA,North America,Gainbridge Fieldhouse,,1.0,,,,"Indianapolis, IN, USA",39.7683331,-86.1583502,2024-10-08,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-10-09,The Clancy Tour,,Nashville,TN,USA,North America,Bridgestone Arena,,1.0,,,,"Nashville, TN, USA",36.1622767,-86.7742984,2024-10-09,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-10-10,The Clancy Tour,,St. Louis,MO,USA,North America,Enterprise Center,,1.0,,,,"St. Louis, MO, USA",38.6254063,-90.190009,2024-10-10,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-10-12,The Clancy Tour,,Minneapolis,MN,USA,North America,Target Center,,1.0,,,,"Minneapolis, MN, USA",44.9772995,-93.2654692,2024-10-12,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-11-17,The Clancy Tour,,Auckland	,,New Zealand	,Australia,Spark Arena,,1.0,,,,"Auckland	, nan, New Zealand	",-36.8657304,174.6336736,2024-11-17,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-11-19,The Clancy Tour,,	Melbourne	,,Australia	,Australia	,Rod Laver Arena,,1.0,,,,"	Melbourne	, nan, Australia	",-33.7808112,151.1139059,2024-11-19,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-11-21,The Clancy Tour,,Brisbane,,Australia	,Australia	,	Brisbane Entertainment Centre,,1.0,,,,"Brisbane, nan, Australia	",-33.7805396,151.1127787,2024-11-21,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2024-11-24,The Clancy Tour,,Sydney,,Australia	,Australia	,	Qudos Bank Arena,,1.0,,,,"Sydney, nan, Australia	",-33.8698439,151.2082848,2024-11-24,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2025-01-19,The Clancy Tour,,Santiago,,Chile,South America,Estadio Bicentenario La Florida,,1.0,,,,"Santiago, nan, Chile",-53.1492216,-70.9011303,2025-01-19,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2025-01-22,The Clancy Tour,,Curitiba,,Brazil,South America,Pedreira Paulo Leminski,,1.0,,,,"Curitiba, nan, Brazil",-25.4295963,-49.2712724,2025-01-22,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2025-01-24,The Clancy Tour,,Rio de Janeiro,,Farmasi Arena,South America,,,1.0,,,,"Rio de Janeiro, nan, Farmasi Arena",-22.9753505,-43.3905142,2025-01-24,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2025-02-20,The Clancy Tour,,Mexico City,,Mexico,North America,Foro Sol,,1.0,,,,"Mexico City, nan, Mexico",22.8830834,-109.9144777,2025-02-20,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2025-02-22,The Clancy Tour,,Guadalajara,,Mexico,North America,Estadio 3 De Marzo,,1.0,,,,"Guadalajara, nan, Mexico",25.0438601,-111.6597243,2025-02-22,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2025-02-24,The Clancy Tour,,Monterrey,,Mexico,North America,Estadio Banorte,,1.0,,,,"Monterrey, nan, Mexico",23.1098691,-109.7305897,2025-02-24,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2025-04-30,The Clancy Tour,,	Amsterdam,,	Netherlands,Europe,	Ziggo Dome,,1.0,,,,"	Amsterdam, nan, 	Netherlands",52.099086,4.2969797,2025-04-30,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2025-05-02,The Clancy Tour,,	Paris	,,France,Europe,	Accor Arena,,1.0,,,,"	Paris	, nan, France",47.2490799,-1.5210393,2025-05-02,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2025-05-05,The Clancy Tour,,	Glasgow	,,Scotland,Europe,	OVO Hydro,,1.0,,,,"	Glasgow	, nan, Scotland",55.5023054,-4.5775966,2025-05-05,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2025-05-08,The Clancy Tour,,	Belfast	,,UK,Europe,	SSE Arena Belfast,,1.0,,,,"	Belfast	, nan, UK",54.5964356,-5.9295068,2025-05-08,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2025-05-11,The Clancy Tour,,	Manchester,,	England,Europe,	AO Arena,,1.0,,,,"	Manchester, nan, 	England",51.7556011,-1.2522769,2025-05-11,2026-01-09
"Tyler Joseph, Josh Dun",Clancy,2025-05-13,The Clancy Tour,,	London,,UK,Europe,	The O2,,1.0,,,,"	London, nan, UK",52.1117555,0.1712205,2025-05-13,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-09-18,The Clancy Tour: Breach,,	Cincinnati,OH,USA,North America,	TQL Stadium,,1.0,,,,"	Cincinnati, OH, USA",39.1014537,-84.5124602,2025-09-18,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-09-20,The Clancy Tour: Breach,,	Toronto	,ON,Canada,North America,	Budweiser Stage,,1.0,,,,"	Toronto	, ON, Canada",43.6534817,-79.3839347,2025-09-20,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-09-21,The Clancy Tour: Breach,,	Toronto	,ON,Canada,North America,	Budweiser Stage,,1.0,,,,"	Toronto	, ON, Canada",43.6534817,-79.3839347,2025-09-21,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-09-23,The Clancy Tour: Breach,,	Milwaukee,WI,USA,North America,	American Family Insurance Amphitheater,,1.0,,,,"	Milwaukee, WI, USA",43.0386475,-87.9090751,2025-09-23,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-09-24,The Clancy Tour: Breach,,	Tinley Park,IL,USA,North America,Credit Union 1 Amphitheatre,,1.0,,,,"	Tinley Park, IL, USA",41.5733669,-87.7844944,2025-09-24,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-09-27,The Clancy Tour: Breach,,	Hershey,PA,USA,North America,	Hersheypark Stadium,,1.0,,,,"	Hershey, PA, USA",40.2850285,-76.6534662,2025-09-27,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-09-28,The Clancy Tour: Breach,,	Burgettstown,PA,USA,North America,	The Pavilion at Star Lake,,1.0,,,,"	Burgettstown, PA, USA",40.3820133,-80.3928423,2025-09-28,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-09-30,The Clancy Tour: Breach,,	Hartford	,CT,USA,North America,XFINITY Theatre,,1.0,,,,"	Hartford	, CT, USA",41.764582,-72.6908547,2025-09-30,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-01,The Clancy Tour: Breach,,	Bangor,ME,USA,North America,Savings Amphitheater,,1.0,,,,"	Bangor, ME, USA",44.8016255,-68.7713289,2025-10-01,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-04,The Clancy Tour: Breach,,	Wantagh,NY,USA,North America,s	Northwell at Jones Beach Theater,,1.0,,,,"	Wantagh, NY, USA",40.663289,-73.513589,2025-10-04,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-05,The Clancy Tour: Breach,,	Bristow,VA,USA,North America,	Jiffy Lube Live,,1.0,,,,"	Bristow, VA, USA",38.7233263,-77.5365669,2025-10-05,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-07,The Clancy Tour: Breach,,	Virginia Beach,VA,USA,North America,	Veterans United Home Loans Amphitheater,,1.0,,,,"	Virginia Beach, VA, USA",36.8496579,-75.9760751,2025-10-07,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-08,The Clancy Tour: Breach,,	Charlotte,NC,USA,North America,PNC Music Pavilion,,1.0,,,,"	Charlotte, NC, USA",35.2272086,-80.8430827,2025-10-08,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-10,The Clancy Tour: Breach,,	West Palm Beach	,FL,USA,North America,iTHINK Financial Amphitheatre,,1.0,,,,"	West Palm Beach	, FL, USA",26.715364,-80.0532942,2025-10-10,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-11,The Clancy Tour: Breach,,	Tampa	,FL,USA,North America,Credit Union Amphitheatre,,1.0,,,,"	Tampa	, FL, USA",27.9449854,-82.4583107,2025-10-11,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-14,The Clancy Tour: Breach,,	Orange Beach,AL,USA,North America,	The Wharf Amphitheater,,1.0,,,,"	Orange Beach, AL, USA",30.2943681,-87.5735935,2025-10-14,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-15,The Clancy Tour: Breach,,	Alpharetta,GA,USA,North America,	Ameris Bank Amphitheatre,,1.0,,,,"	Alpharetta, GA, USA",34.0755962,-84.2945964,2025-10-15,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-17,The Clancy Tour: Breach,,	Birmingham	,AL,USA,North America,	Coca-Cola Amphitheater,,1.0,,,,"	Birmingham	, AL, USA",33.5206824,-86.8024326,2025-10-17,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-19,The Clancy Tour: Breach,,	Rogers,AR,USA,North America,	Walmart AMP,,1.0,,,,"	Rogers, AR, USA",36.334857,-94.1193816,2025-10-19,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-20,The Clancy Tour: Breach,,	Dallas	,TX,USA,North America,	Dos Equis Pavilion,,1.0,,,,"	Dallas	, TX, USA",32.7762719,-96.7968559,2025-10-20,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-23,The Clancy Tour: Breach,,	Chula Vista,CA,USA,North America,	North Island Credit Union Amphitheatre,,1.0,,,,"	Chula Vista, CA, USA",32.6400541,-117.084195,2025-10-23,2026-01-09
"Tyler Joseph, Josh Dun",Breach,2025-10-25,The Clancy Tour: Breach,,	Los Angeles,CA,USA,North America,	BMO Stadium,,,,,,"	Los Angeles, CA, USA",34.0536909,-118.242766,2025-10-25,2026-01-09
